Geography,Current_Date,Forecast_Date,Months_Ahead,Current_Price,Forecasted_Price,Price_Change,Price_Change_Pct
"Kelowna, British Columbia",2025-12-01,2026-08-01T00:00:00.000Z,8,118.9,120.3092532251348,1.4092532251347905,1.1852424097012535
"Kelowna, British Columbia",2025-12-01,2026-09-01T00:00:00.000Z,9,118.9,120.43244271668794,1.5324427166879389,1.288850056087417
"Kelowna, British Columbia",2025-12-01,2026-10-01T00:00:00.000Z,10,118.9,120.5252855657682,1.6252855657681948,1.3669348744896508
"Kelowna, British Columbia",2025-12-01,2026-11-01T00:00:00.000Z,11,118.9,120.61910781797178,1.719107817971775,1.445843412928322
"Kelowna, British Columbia",2025-12-01,2026-12-01T00:00:00.000Z,12,118.9,120.69654041038544,1.7965404103854326,1.5109675444789172
"Kitchener-Cambridge-Waterloo, Ontario",2025-12-01,2026-01-01T00:00:00.000Z,1,153,153.210279247289,0.2102792472890087,0.13743741652876387
"Kitchener-Cambridge-Waterloo, Ontario",2025-12-01,2026-02-01T00:00:00.000Z,2,153,153.31374566661276,0.3137456666127605,0.20506252719788265
"Kitchener-Cambridge-Waterloo, Ontario",2025-12-01,2026-03-01T00:00:00.000Z,3,153,153.48059081533745,0.4805908153374503,0.31411164401140546
"Kitchener-Cambridge-Waterloo, Ontario",2025-12-01,2026-04-01T00:00:00.000Z,4,153,153.65077480026918,0.6507748002691756,0.42534300671187947
"Kitchener-Cambridge-Waterloo, Ontario",2025-12-01,2026-05-01T00:00:00.000Z,5,153,153.82813511087818,0.8281351108781791,0.5412647783517511
"Kitchener-Cambridge-Waterloo, Ontario",2025-12-01,2026-06-01T00:00:00.000Z,6,153,153.97709208595614,0.9770920859561443,0.6386222784027087
"Kitchener-Cambridge-Waterloo, Ontario",2025-12-01,2026-07-01T00:00:00.000Z,7,153,154.09340559447827,1.09340559447827,0.7146441793975621
"Kitchener-Cambridge-Waterloo, Ontario",2025-12-01,2026-08-01T00:00:00.000Z,8,153,154.2025050143006,1.2025050143006126,0.7859509897389625
"Kitchener-Cambridge-Waterloo, Ontario",2025-12-01,2026-09-01T00:00:00.000Z,9,153,154.2849293376674,1.2849293376673927,0.8398230965146358
"Kitchener-Cambridge-Waterloo, Ontario",2025-12-01,2026-10-01T00:00:00.000Z,10,153,154.3445374167915,1.3445374167914963,0.8787826253539192
"Kitchener-Cambridge-Waterloo, Ontario",2025-12-01,2026-11-01T00:00:00.000Z,11,153,154.41111858662595,1.4111185866259461,0.9222997298208798
"Kitchener-Cambridge-Waterloo, Ontario",2025-12-01,2026-12-01T00:00:00.000Z,12,153,154.466627271402,1.4666272714019897,0.9585799159490128
"London, Ontario",2025-12-01,2026-01-01T00:00:00.000Z,1,137.8,137.73902212266813,-0.060977877331879426,-0.044250999515151976
"London, Ontario",2025-12-01,2026-02-01T00:00:00.000Z,2,137.8,137.84578712813257,0.045787128132559474,0.03322723376818539
"London, Ontario",2025-12-01,2026-03-01T00:00:00.000Z,3,137.8,138.0226175417123,0.22261754171228176,0.1615511913732088
"London, Ontario",2025-12-01,2026-04-01T00:00:00.000Z,4,137.8,138.21678792926366,0.4167879292636485,0.30245858437129786
"London, Ontario",2025-12-01,2026-05-01T00:00:00.000Z,5,137.8,138.41396695294583,0.613966952945816,0.4455493127328128
"London, Ontario",2025-12-01,2026-06-01T00:00:00.000Z,6,137.8,138.58011069506767,0.7801106950676626,0.5661180660868378
"London, Ontario",2025-12-01,2026-07-01T00:00:00.000Z,7,137.8,138.71073947764785,0.9107394776478372,0.6609139895847875
"London, Ontario",2025-12-01,2026-08-01T00:00:00.000Z,8,137.8,138.83159762297225,1.0315976229722423,0.748619465146765
"London, Ontario",2025-12-01,2026-09-01T00:00:00.000Z,9,137.8,138.92352005551822,1.1235200555182132,0.8153266005211997
"London, Ontario",2025-12-01,2026-10-01T00:00:00.000Z,10,137.8,138.9908590154032,1.1908590154031913,0.8641937702490502
"London, Ontario",2025-12-01,2026-11-01T00:00:00.000Z,11,137.8,139.06381467612064,1.2638146761206315,0.9171369202617065
"London, Ontario",2025-12-01,2026-12-01T00:00:00.000Z,12,137.8,139.12442275690526,1.3244227569052498,0.9611195623405295
"Vancouver, British Columbia",2025-12-01,2026-01-01T00:00:00.000Z,1,125.4,125.51256274745836,0.11256274745835526,0.08976295650586544
"Vancouver, British Columbia",2025-12-01,2026-02-01T00:00:00.000Z,2,125.4,125.58610499719413,0.18610499719412132,0.1484090886715481
"Vancouver, British Columbia",2025-12-01,2026-03-01T00:00:00.000Z,3,125.4,125.70407299805137,0.30407299805136745,0.2424824545864174
"Vancouver, British Columbia",2025-12-01,2026-04-01T00:00:00.000Z,4,125.4,125.83039398570759,0.4303939857075818,0.3432168945036537
"Vancouver, British Columbia",2025-12-01,2026-05-01T00:00:00.000Z,5,125.4,125.96751780638985,0.5675178063898443,0.4525660338037036
"Vancouver, British Columbia",2025-12-01,2026-06-01T00:00:00.000Z,6,125.4,126.08147646524438,0.6814764652443728,0.5434421572921633
"Vancouver, British Columbia",2025-12-01,2026-07-01T00:00:00.000Z,7,125.4,126.16840332038964,0.7684033203896377,0.6127618184925341
"Vancouver, British Columbia",2025-12-01,2026-08-01T00:00:00.000Z,8,125.4,126.25333402102291,0.8533340210229028,0.6804896499385189
"Vancouver, British Columbia",2025-12-01,2026-09-01T00:00:00.000Z,9,125.4,126.31571020970055,0.9157102097005492,0.7302314271934204
"Vancouver, British Columbia",2025-12-01,2026-10-01T00:00:00.000Z,10,125.4,126.35877109951022,0.9587710995102157,0.7645702547928355
"Vancouver, British Columbia",2025-12-01,2026-11-01T00:00:00.000Z,11,125.4,126.41169163899852,1.0116916389985136,0.8067716419445882
"Vancouver, British Columbia",2025-12-01,2026-12-01T00:00:00.000Z,12,125.4,126.45538660405252,1.055386604052515,0.8416161116846211
Manitoba,2025-12-01,2026-01-01T00:00:00.000Z,1,145.4,145.23915879618605,-0.16084120381395905,-0.11061981005086592
Manitoba,2025-12-01,2026-02-01T00:00:00.000Z,2,145.4,145.18497352425402,-0.21502647574598655,-0.14788615938513516
Manitoba,2025-12-01,2026-03-01T00:00:00.000Z,3,145.4,145.12257695244892,-0.27742304755108194,-0.19079989515205084
Manitoba,2025-12-01,2026-04-01T00:00:00.000Z,4,145.4,145.06247419402973,-0.33752580597027304,-0.23213604262054538
Manitoba,2025-12-01,2026-05-01T00:00:00.000Z,5,145.4,145.02796639616167,-0.3720336038383323,-0.25586905353392864
Manitoba,2025-12-01,2026-06-01T00:00:00.000Z,6,145.4,144.9992639979111,-0.40073600208890525,-0.27560935494422645
Manitoba,2025-12-01,2026-07-01T00:00:00.000Z,7,145.4,144.97219120189953,-0.4278087981004717,-0.29422888452577145
Manitoba,2025-12-01,2026-08-01T00:00:00.000Z,8,145.4,144.96860483746957,-0.4313951625304355,-0.2966954350278099
Manitoba,2025-12-01,2026-09-01T00:00:00.000Z,9,145.4,144.9640969452396,-0.43590305476041635,-0.2997957735628723
Manitoba,2025-12-01,2026-10-01T00:00:00.000Z,10,145.4,144.9576821946323,-0.4423178053677077,-0.3042075690286848
Manitoba,2025-12-01,2026-11-01T00:00:00.000Z,11,145.4,144.9748591071545,-0.42514089284551915,-0.29239401158563905
Manitoba,2025-12-01,2026-12-01T00:00:00.000Z,12,145.4,144.99384819140744,-0.4061518085925684,-0.27933411870190394
"Montréal, Quebec",2025-12-01,2026-01-01T00:00:00.000Z,1,158.4,158.51268145155365,0.11268145155364095,0.07113728002123797
"Montréal, Quebec",2025-12-01,2026-02-01T00:00:00.000Z,2,158.4,158.48204700746393,0.08204700746392746,0.0517973531969239
"Montréal, Quebec",2025-12-01,2026-03-01T00:00:00.000Z,3,158.4,158.32288579210848,-0.07711420789152612,-0.048683212052731135
"Montréal, Quebec",2025-12-01,2026-04-01T00:00:00.000Z,4,158.4,158.13842799578887,-0.261572004211132,-0.16513384104238132
"Montréal, Quebec",2025-12-01,2026-05-01T00:00:00.000Z,5,158.4,157.98540291737135,-0.41459708262866,-0.26174058246758836
"Montréal, Quebec",2025-12-01,2026-06-01T00:00:00.000Z,6,158.4,157.85393501393395,-0.5460649860660567,-0.3447379962538237
"Montréal, Quebec",2025-12-01,2026-07-01T00:00:00.000Z,7,158.4,157.74333522658685,-0.656664773413155,-0.41456109432648675
"Montréal, Quebec",2025-12-01,2026-08-01T00:00:00.000Z,8,158.4,157.67443327727096,-0.7255667227290417,-0.45805979970267774
"Montréal, Quebec",2025-12-01,2026-09-01T00:00:00.000Z,9,158.4,157.62049227610137,-0.7795077238986323,-0.49211346205721734
"Montréal, Quebec",2025-12-01,2026-10-01T00:00:00.000Z,10,158.4,157.5776724805427,-0.8223275194573034,-0.5191461612735501
"Montréal, Quebec",2025-12-01,2026-11-01T00:00:00.000Z,11,158.4,157.56881093315582,-0.831189066844189,-0.5247405725026446
"Montréal, Quebec",2025-12-01,2026-12-01T00:00:00.000Z,12,158.4,157.57004241033124,-0.8299575896687656,-0.5239631247908874
"Sherbrooke, Quebec",2025-12-01,2026-01-01T00:00:00.000Z,1,112.4,111.96613086724767,-0.43386913275233496,-0.3860045665056361
"Sherbrooke, Quebec",2025-12-01,2026-02-01T00:00:00.000Z,2,112.4,112.04523586406229,-0.35476413593771383,-0.3156264554605995
"Sherbrooke, Quebec",2025-12-01,2026-03-01T00:00:00.000Z,3,112.4,112.03140107818811,-0.3685989218118948,-0.32793498381841174
"Sherbrooke, Quebec",2025-12-01,2026-04-01T00:00:00.000Z,4,112.4,111.9599406769293,-0.44005932307069884,-0.3915118532657463
"Sherbrooke, Quebec",2025-12-01,2026-05-01T00:00:00.000Z,5,112.4,111.88638733976121,-0.5136126602387918,-0.4569507653370034
"Sherbrooke, Quebec",2025-12-01,2026-06-01T00:00:00.000Z,6,112.4,111.81373007699248,-0.5862699230075208,-0.5215924581917444
"Sherbrooke, Quebec",2025-12-01,2026-07-01T00:00:00.000Z,7,112.4,111.7441101780577,-0.6558898219423099,-0.5835318700554358
"Sherbrooke, Quebec",2025-12-01,2026-08-01T00:00:00.000Z,8,112.4,111.70227384144263,-0.6977261585573729,-0.6207528101044242
"Sherbrooke, Quebec",2025-12-01,2026-09-01T00:00:00.000Z,9,112.4,111.6638970431214,-0.7361029568786108,-0.6548958691090843
"Sherbrooke, Quebec",2025-12-01,2026-10-01T00:00:00.000Z,10,112.4,111.62794735478104,-0.7720526452189631,-0.6868795775969422
"Sherbrooke, Quebec",2025-12-01,2026-11-01T00:00:00.000Z,11,112.4,111.61951904179418,-0.7804809582058283,-0.6943780766955767
"Sherbrooke, Quebec",2025-12-01,2026-12-01T00:00:00.000Z,12,112.4,111.61561361413655,-0.7843863858634563,-0.6978526564621497
New Brunswick,2025-12-01,2026-01-01T00:00:00.000Z,1,120.7,120.70578088310624,0.005780883106240253,0.0047894640482520736
New Brunswick,2025-12-01,2026-02-01T00:00:00.000Z,2,120.7,120.71484421678497,0.01484421678496517,0.01229843975556352
New Brunswick,2025-12-01,2026-03-01T00:00:00.000Z,3,120.7,120.72145141865616,0.021451418656155852,0.017772509242879743
New Brunswick,2025-12-01,2026-04-01T00:00:00.000Z,4,120.7,120.72324007725487,0.023240077254868652,0.019254413632865494
New Brunswick,2025-12-01,2026-05-01T00:00:00.000Z,5,120.7,120.74264064026136,0.042640640261353724,0.03532778812042562
New Brunswick,2025-12-01,2026-06-01T00:00:00.000Z,6,120.7,120.75373316737577,0.05373316737576772,0.04451795142979927
New Brunswick,2025-12-01,2026-07-01T00:00:00.000Z,7,120.7,120.75353492244214,0.05353492244213953,0.04435370542016531
New Brunswick,2025-12-01,2026-08-01T00:00:00.000Z,8,120.7,120.76577926992412,0.06577926992412131,0.05449815238121069
New Brunswick,2025-12-01,2026-09-01T00:00:00.000Z,9,120.7,120.76765788639115,0.0676578863911459,0.056054586902357824
New Brunswick,2025-12-01,2026-10-01T00:00:00.000Z,10,120.7,120.76021546509658,0.060215465096575826,0.049888537776781955
New Brunswick,2025-12-01,2026-11-01T00:00:00.000Z,11,120.7,120.77064906027944,0.07064906027943607,0.058532775707900636
New Brunswick,2025-12-01,2026-12-01T00:00:00.000Z,12,120.7,120.77807681600515,0.07807681600515082,0.06468667440360465
Newfoundland and Labrador,2025-12-01,2026-01-01T00:00:00.000Z,1,109.8,109.85186895500728,0.05186895500727928,0.04723948543468059
Newfoundland and Labrador,2025-12-01,2026-02-01T00:00:00.000Z,2,109.8,109.85500448781488,0.05500448781488387,0.05009516194433868
Newfoundland and Labrador,2025-12-01,2026-03-01T00:00:00.000Z,3,109.8,109.85509835156788,0.05509835156787801,0.0501806480581767
Newfoundland and Labrador,2025-12-01,2026-04-01T00:00:00.000Z,4,109.8,109.85081243450959,0.05081243450959505,0.046277262759194034
Newfoundland and Labrador,2025-12-01,2026-05-01T00:00:00.000Z,5,109.8,109.86605386941926,0.06605386941926383,0.06015835101936597
Newfoundland and Labrador,2025-12-01,2026-06-01T00:00:00.000Z,6,109.8,109.8756584211502,0.07565842115020871,0.06890566589272196
Newfoundland and Labrador,2025-12-01,2026-07-01T00:00:00.000Z,7,109.8,109.87657816963382,0.07657816963381947,0.06974332389236745
Newfoundland and Labrador,2025-12-01,2026-08-01T00:00:00.000Z,8,109.8,109.89232774208446,0.09232774208446415,0.08408719679823692
Newfoundland and Labrador,2025-12-01,2026-09-01T00:00:00.000Z,9,109.8,109.89952423837656,0.09952423837655999,0.09064138285661201
Newfoundland and Labrador,2025-12-01,2026-10-01T00:00:00.000Z,10,109.8,109.8989623481422,0.09896234814220861,0.09012964311676558
Newfoundland and Labrador,2025-12-01,2026-11-01T00:00:00.000Z,11,109.8,109.91759590796939,0.11759590796938824,0.10710009833277617
Newfoundland and Labrador,2025-12-01,2026-12-01T00:00:00.000Z,12,109.8,109.93404478027108,0.1340447802710827,0.12208085634889133
Nova Scotia,2025-12-01,2026-01-01T00:00:00.000Z,1,127.5,127.71648207423272,0.21648207423271515,0.169789862143306
Nova Scotia,2025-12-01,2026-02-01T00:00:00.000Z,2,127.5,127.7159250987083,0.21592509870829701,0.16935301859474275
Nova Scotia,2025-12-01,2026-03-01T00:00:00.000Z,3,127.5,127.69397755546444,0.19397755546444273,0.15213925918779822
Nova Scotia,2025-12-01,2026-04-01T00:00:00.000Z,4,127.5,127.66192036182969,0.1619203618296865,0.12699636221936195
Nova Scotia,2025-12-01,2026-05-01T00:00:00.000Z,5,127.5,127.65429126341843,0.15429126341842903,0.12101275562229727
Nova Scotia,2025-12-01,2026-06-01T00:00:00.000Z,6,127.5,127.64682399110782,0.14682399110782285,0.11515607145711597
Nova Scotia,2025-12-01,2026-07-01T00:00:00.000Z,7,127.5,127.63648593479357,0.13648593479356919,0.10704779199495623
Nova Scotia,2025-12-01,2026-08-01T00:00:00.000Z,8,127.5,127.64600045350605,0.14600045350604773,0.11451015961258645
Nova Scotia,2025-12-01,2026-09-01T00:00:00.000Z,9,127.5,127.65141589204683,0.1514158920468276,0.11875756238966871
Nova Scotia,2025-12-01,2026-10-01T00:00:00.000Z,10,127.5,127.6525247665443,0.15252476654430325,0.11962726787788491
Nova Scotia,2025-12-01,2026-11-01T00:00:00.000Z,11,127.5,127.67544634106514,0.17544634106513968,0.1376049733844233
Nova Scotia,2025-12-01,2026-12-01T00:00:00.000Z,12,127.5,127.69856829448669,0.1985682944866909,0.1557398388130909
"Trois-Rivières, Quebec",2025-12-01,2026-01-01T00:00:00.000Z,1,119.5,119.66269986451584,0.16269986451584373,0.13615051423919977
"Trois-Rivières, Quebec",2025-12-01,2026-02-01T00:00:00.000Z,2,119.5,119.7579572981627,0.25795729816269386,0.21586384783489027
"Trois-Rivières, Quebec",2025-12-01,2026-03-01T00:00:00.000Z,3,119.5,119.67075649104837,0.17075649104836543,0.14289246112833925
"Trois-Rivières, Quebec",2025-12-01,2026-04-01T00:00:00.000Z,4,119.5,119.49062126013987,-0.009378739860125052,-0.007848317874581633
"Trois-Rivières, Quebec",2025-12-01,2026-05-01T00:00:00.000Z,5,119.5,119.3273891905449,-0.17261080945509377,-0.14444419201263076
"Trois-Rivières, Quebec",2025-12-01,2026-06-01T00:00:00.000Z,6,119.5,119.1784224975615,-0.32157750243850103,-0.2691025125008377
"Trois-Rivières, Quebec",2025-12-01,2026-07-01T00:00:00.000Z,7,119.5,119.04794723716992,-0.45205276283007834,-0.37828683082014924
"Trois-Rivières, Quebec",2025-12-01,2026-08-01T00:00:00.000Z,8,119.5,118.9593167154853,-0.5406832845146994,-0.45245463139305386
"Trois-Rivières, Quebec",2025-12-01,2026-09-01T00:00:00.000Z,9,119.5,118.88603672650157,-0.6139632734984275,-0.5137767979066339
"Trois-Rivières, Quebec",2025-12-01,2026-10-01T00:00:00.000Z,10,119.5,118.82482486699087,-0.6751751330091338,-0.5650001113047145
"Trois-Rivières, Quebec",2025-12-01,2026-11-01T00:00:00.000Z,11,119.5,118.79876412426324,-0.7012358757367565,-0.586808264214859
"Trois-Rivières, Quebec",2025-12-01,2026-12-01T00:00:00.000Z,12,119.5,118.78336923496636,-0.7166307650336421,-0.599691016764554
"Toronto, Ontario",2025-12-01,2026-01-01T00:00:00.000Z,1,109.3,109.30660818538041,0.006608185380414966,0.006045915261129887
"Toronto, Ontario",2025-12-01,2026-02-01T00:00:00.000Z,2,109.3,109.41275485049695,0.11275485049695533,0.10316088792036168
"Toronto, Ontario",2025-12-01,2026-03-01T00:00:00.000Z,3,109.3,109.57805659824494,0.27805659824494455,0.25439761962026036
"Toronto, Ontario",2025-12-01,2026-04-01T00:00:00.000Z,4,109.3,109.7543510409637,0.4543510409637008,0.41569171176916825
"Toronto, Ontario",2025-12-01,2026-05-01T00:00:00.000Z,5,109.3,109.93382094936561,0.6338209493656137,0.57989107901703
"Toronto, Ontario",2025-12-01,2026-06-01T00:00:00.000Z,6,109.3,110.08341305634227,0.783413056342269,0.7167548548419661
"Toronto, Ontario",2025-12-01,2026-07-01T00:00:00.000Z,7,109.3,110.19996689185314,0.8999668918531398,0.8233914838546568
"Toronto, Ontario",2025-12-01,2026-08-01T00:00:00.000Z,8,109.3,110.30964441990541,1.0096444199054133,0.9237368892089783
"Toronto, Ontario",2025-12-01,2026-09-01T00:00:00.000Z,9,109.3,110.39259381202561,1.092593812025612,0.9996283733079708
"Toronto, Ontario",2025-12-01,2026-10-01T00:00:00.000Z,10,109.3,110.45302344904005,1.1530234490400488,1.054916238828956
"Toronto, Ontario",2025-12-01,2026-11-01T00:00:00.000Z,11,109.3,110.5208680912873,1.2208680912873007,1.1169881896498635
"Toronto, Ontario",2025-12-01,2026-12-01T00:00:00.000Z,12,109.3,110.57723793476319,1.2772379347631926,1.1685616969471113
"Oshawa, Ontario",2025-12-01,2026-01-01T00:00:00.000Z,1,116.9,117.04314393424715,0.14314393424714922,0.12244990098130813
"Oshawa, Ontario",2025-12-01,2026-02-01T00:00:00.000Z,2,116.9,117.09362568757288,0.1936256875728759,0.16563360784677153
"Oshawa, Ontario",2025-12-01,2026-03-01T00:00:00.000Z,3,116.9,117.2366670424424,0.3366670424424001,0.28799575914662107
"Oshawa, Ontario",2025-12-01,2026-04-01T00:00:00.000Z,4,116.9,117.41863317012832,0.5186331701283109,0.443655406439958
"Oshawa, Ontario",2025-12-01,2026-05-01T00:00:00.000Z,5,116.9,117.6148986203632,0.7148986203632006,0.6115471517221561
"Oshawa, Ontario",2025-12-01,2026-06-01T00:00:00.000Z,6,116.9,117.78257460466651,0.8825746046665017,0.7549825531792145
"Oshawa, Ontario",2025-12-01,2026-07-01T00:00:00.000Z,7,116.9,117.9155819286532,1.0155819286531909,0.8687612734415661
"Oshawa, Ontario",2025-12-01,2026-08-01T00:00:00.000Z,8,116.9,118.03885186057013,1.1388518605701279,0.974210316997543
"Oshawa, Ontario",2025-12-01,2026-09-01T00:00:00.000Z,9,116.9,118.132562296228,1.2325622962279965,1.0543732217519217
"Oshawa, Ontario",2025-12-01,2026-10-01T00:00:00.000Z,10,116.9,118.20114842228477,1.3011484222847685,1.113043988267552
"Oshawa, Ontario",2025-12-01,2026-11-01T00:00:00.000Z,11,116.9,118.27491778805441,1.374917788054404,1.1761486638617655
"Oshawa, Ontario",2025-12-01,2026-12-01T00:00:00.000Z,12,116.9,118.33557588733517,1.4355758873351618,1.2280375426305916
"Winnipeg, Manitoba",2025-12-01,2026-01-01T00:00:00.000Z,1,145.4,145.23915879618605,-0.16084120381395905,-0.11061981005086592
"Winnipeg, Manitoba",2025-12-01,2026-02-01T00:00:00.000Z,2,145.4,145.18497352425402,-0.21502647574598655,-0.14788615938513516
"Winnipeg, Manitoba",2025-12-01,2026-03-01T00:00:00.000Z,3,145.4,145.12257695244892,-0.27742304755108194,-0.19079989515205084
"Winnipeg, Manitoba",2025-12-01,2026-04-01T00:00:00.000Z,4,145.4,145.06247419402973,-0.33752580597027304,-0.23213604262054538
"Winnipeg, Manitoba",2025-12-01,2026-05-01T00:00:00.000Z,5,145.4,145.02796639616167,-0.3720336038383323,-0.25586905353392864
"Winnipeg, Manitoba",2025-12-01,2026-06-01T00:00:00.000Z,6,145.4,144.9992639979111,-0.40073600208890525,-0.27560935494422645
"Winnipeg, Manitoba",2025-12-01,2026-07-01T00:00:00.000Z,7,145.4,144.97219120189953,-0.4278087981004717,-0.29422888452577145
"Winnipeg, Manitoba",2025-12-01,2026-08-01T00:00:00.000Z,8,145.4,144.96860483746957,-0.4313951625304355,-0.2966954350278099
"Winnipeg, Manitoba",2025-12-01,2026-09-01T00:00:00.000Z,9,145.4,144.9640969452396,-0.43590305476041635,-0.2997957735628723
"Winnipeg, Manitoba",2025-12-01,2026-10-01T00:00:00.000Z,10,145.4,144.9576821946323,-0.4423178053677077,-0.3042075690286848
"Winnipeg, Manitoba",2025-12-01,2026-11-01T00:00:00.000Z,11,145.4,144.9748591071545,-0.42514089284551915,-0.29239401158563905
"Winnipeg, Manitoba",2025-12-01,2026-12-01T00:00:00.000Z,12,145.4,144.99384819140744,-0.4061518085925684,-0.27933411870190394
